"Date Printed: Wednesday, August 29, 2018 10:28:28 AM"
Title: Chlamydia | 2016 | 2015 | 2014 | 2013 | 2012 | 2011 | 2010 | 2009 | 2008 | 2007 | 2006 | 2005 | 2004 | 2003 | 2002 | 2001 | 2000 | Alabama | Alaska | Arizona | Arkansas | California | Colorado | Connecticut | Delaware | District of Columbia | Florida | Georgia | Hawaii | Idaho | Illinois | Indiana | Iowa | Kansas | Kentucky | Louisiana | Maine | Maryland | Massachusetts | Michigan | Minnesota | Mississippi | Missouri | Montana | Nebraska | Nevada | New Hampshire | New Jersey | New Mexico | New York | North Carolina | North Dakota | Ohio | Oklahoma | Oregon | Pennsylvania | Rhode Island | South Carolina | South Dakota | Tennessee | Texas | Utah | Vermont | Virginia | Washington | West Virginia | Wisconsin | Wyoming | Asian | Black/African American | Hispanic/Latino | White | Both sexes | All age groups

NA - Not applicable


Indicator,Year,Geography,FIPS,Age Group,Race/Ethnicity,Sex,Cases,Rate per 100000,Population
"Chlamydia","2000","Pennsylvania","42","All age groups","White","Both sexes","Data not available","Data not available","NA"
"Chlamydia","2005","Pennsylvania","42","All age groups","Asian","Both sexes","Data not available","Data not available","NA"
"Chlamydia","2005","Pennsylvania","42","All age groups","Black/African American","Both sexes","Data not available","Data not available","NA"
"Chlamydia","2005","Pennsylvania","42","All age groups","Hispanic/Latino","Both sexes","Data not available","Data not available","NA"
"Chlamydia","2005","Pennsylvania","42","All age groups","White","Both sexes","Data not available","Data not available","NA"
"Chlamydia","2008","Rhode Island","44","All age groups","Asian","Both sexes","80",280.4,"28,535"
"Chlamydia","2008","Rhode Island","44","All age groups","Black/African American","Both sexes","576",1067,"53,981"
"Chlamydia","2008","Rhode Island","44","All age groups","Hispanic/Latino","Both sexes","854",683.9,"124,863"
"Chlamydia","2008","Rhode Island","44","All age groups","White","Both sexes","1,063",127.8,"831,468"
"Chlamydia","2015","Rhode Island","44","All age groups","Asian","Both sexes","84",230.2,"36,496"
"Chlamydia","2015","Rhode Island","44","All age groups","Black/African American","Both sexes","697",1151.7,"60,521"
"Chlamydia","2015","Rhode Island","44","All age groups","Hispanic/Latino","Both sexes","1,143",751.6,"152,084"
"Chlamydia","2015","Rhode Island","44","All age groups","White","Both sexes","1,666",213.3,"780,981"
"Chlamydia","2014","Rhode Island","44","All age groups","Asian","Both sexes","79",223.6,"35,328"
"Chlamydia","2014","Rhode Island","44","All age groups","Black/African American","Both sexes","729",1220.2,"59,745"
"Chlamydia","2014","Rhode Island","44","All age groups","Hispanic/Latino","Both sexes","1,100",743.8,"147,893"
"Chlamydia","2014","Rhode Island","44","All age groups","White","Both sexes","1,621",206.2,"786,253"
"Chlamydia","2011","Rhode Island","44","All age groups","Asian","Both sexes","88",274.9,"32,012"
"Chlamydia","2011","Rhode Island","44","All age groups","Black/African American","Both sexes","668",1156.1,"57,779"
"Chlamydia","2011","Rhode Island","44","All age groups","Hispanic/Latino","Both sexes","1,031",759.5,"135,756"
"Chlamydia","2000","Rhode Island","44","All age groups","Asian","Both sexes","Data not available","Data not available","NA"
"Chlamydia","2000","Rhode Island","44","All age groups","Black/African American","Both sexes","Data not available","Data not available","NA"
"Chlamydia","2000","Rhode Island","44","All age groups","Hispanic/Latino","Both sexes","Data not available","Data not available","NA"
"Chlamydia","2000","Rhode Island","44","All age groups","White","Both sexes","Data not available","Data not available","NA"
"Chlamydia","2004","Rhode Island","44","All age groups","Asian","Both sexes","Data not available","Data not available","NA"
"Chlamydia","2004","Rhode Island","44","All age groups","Black/African American","Both sexes","Data not available","Data not available","NA"
"Chlamydia","2004","Rhode Island","44","All age groups","Hispanic/Latino","Both sexes","Data not available","Data not available","NA"
"Chlamydia","2004","Rhode Island","44","All age groups","White","Both sexes","Data not available","Data not available","NA"
"Chlamydia","2011","Rhode Island","44","All age groups","White","Both sexes","1,381",172.2,"801,916"
"Chlamydia","2012","Rhode Island","44","All age groups","Asian","Both sexes","93",281.1,"33,083"
"Chlamydia","2012","Rhode Island","44","All age groups","Black/African American","Both sexes","676",1166.2,"57,964"
"Chlamydia","2012","Rhode Island","44","All age groups","Hispanic/Latino","Both sexes","1,113",796.4,"139,758"
"Chlamydia","2012","Rhode Island","44","All age groups","White","Both sexes","1,601",200.9,"796,822"
"Chlamydia","2002","Rhode Island","44","All age groups","Asian","Both sexes","Data not available","Data not available","NA"
"Chlamydia","2002","Rhode Island","44","All age groups","Black/African American","Both sexes","Data not available","Data not available","NA"
"Chlamydia","2002","Rhode Island","44","All age groups","Hispanic/Latino","Both sexes","Data not available","Data not available","NA"
"Chlamydia","2002","Rhode Island","44","All age groups","White","Both sexes","Data not available","Data not available","NA"
"Chlamydia","2016","Rhode Island","44","All age groups","Asian","Both sexes","89",243.9,"36,496"
"Chlamydia","2016","Rhode Island","44","All age groups","Black/African American","Both sexes","723",1194.6,"60,521"
"Chlamydia","2016","Rhode Island","44","All age groups","Hispanic/Latino","Both sexes","1,160",762.7,"152,084"
"Chlamydia","2016","Rhode Island","44","All age groups","White","Both sexes","1,755",224.7,"780,981"
"Chlamydia","2007","Rhode Island","44","All age groups","Asian","Both sexes","83",295.2,"28,120"
"Chlamydia","2007","Rhode Island","44","All age groups","Black/African American","Both sexes","649",1215.7,"53,385"
"Chlamydia","2007","Rhode Island","44","All age groups","Hispanic/Latino","Both sexes","818",676.3,"120,955"
"Chlamydia","2007","Rhode Island","44","All age groups","White","Both sexes","971",115.9,"838,032"
"Chlamydia","2003","Rhode Island","44","All age groups","Asian","Both sexes","Data not available","Data not available","NA"
"Chlamydia","2003","Rhode Island","44","All age groups","Black/African American","Both sexes","Data not available","Data not available","NA"
"Chlamydia","2003","Rhode Island","44","All age groups","Hispanic/Latino","Both sexes","Data not available","Data not available","NA"
"Chlamydia","2003","Rhode Island","44","All age groups","White","Both sexes","Data not available","Data not available","NA"
"Chlamydia","2009","Rhode Island","44","All age groups","Asian","Both sexes","61",211.3,"28,872"
"Chlamydia","2009","Rhode Island","44","All age groups","Black/African American","Both sexes","612",1129.7,"54,173"
"Chlamydia","2009","Rhode Island","44","All age groups","Hispanic/Latino","Both sexes","900",700.2,"128,540"
"Chlamydia","2009","Rhode Island","44","All age groups","White","Both sexes","1,209",146.4,"826,053"
"Chlamydia","2010","Rhode Island","44","All age groups","Asian","Both sexes","56",181.6,"30,842"
"Chlamydia","2010","Rhode Island","44","All age groups","Black/African American","Both sexes","611",1075.3,"56,821"
"Chlamydia","2010","Rhode Island","44","All age groups","Hispanic/Latino","Both sexes","956",725.6,"131,753"
"Chlamydia","2010","Rhode Island","44","All age groups","White","Both sexes","1,059",130.8,"809,839"
"Chlamydia","2001","Rhode Island","44","All age groups","Asian","Both sexes","Data not available","Data not available","NA"
"Chlamydia","2001","Rhode Island","44","All age groups","Black/African American","Both sexes","Data not available","Data not available","NA"
"Chlamydia","2001","Rhode Island","44","All age groups","Hispanic/Latino","Both sexes","Data not available","Data not available","NA"
"Chlamydia","2001","Rhode Island","44","All age groups","White","Both sexes","Data not available","Data not available","NA"
"Chlamydia","2005","Rhode Island","44","All age groups","Asian","Both sexes","Data not available","Data not available","NA"
"Chlamydia","2005","Rhode Island","44","All age groups","Black/African American","Both sexes","Data not available","Data not available","NA"
"Chlamydia","2005","Rhode Island","44","All age groups","Hispanic/Latino","Both sexes","Data not available","Data not available","NA"
"Chlamydia","2005","Rhode Island","44","All age groups","White","Both sexes","Data not available","Data not available","NA"
"Chlamydia","2006","Rhode Island","44","All age groups","Asian","Both sexes","Data not available","Data not available","NA"
"Chlamydia","2006","Rhode Island","44","All age groups","Black/African American","Both sexes","Data not available","Data not available","NA"
"Chlamydia","2006","Rhode Island","44","All age groups","Hispanic/Latino","Both sexes","Data not available","Data not available","NA"
"Chlamydia","2006","Rhode Island","44","All age groups","White","Both sexes","Data not available","Data not available","NA"
"Chlamydia","2001","South Carolina","45","All age groups","Asian","Both sexes","Data not available","Data not available","NA"
"Chlamydia","2001","South Carolina","45","All age groups","Black/African American","Both sexes","Data not available","Data not available","NA"
"Chlamydia","2001","South Carolina","45","All age groups","Hispanic/Latino","Both sexes","Data not available","Data not available","NA"
"Chlamydia","2001","South Carolina","45","All age groups","White","Both sexes","Data not available","Data not available","NA"
"Chlamydia","2010","South Carolina","45","All age groups","Asian","Both sexes","62",103.5,"59,916"
"Chlamydia","2010","South Carolina","45","All age groups","Black/African American","Both sexes","13,273",1033.2,"1,284,639"
"Chlamydia","2010","South Carolina","45","All age groups","Hispanic/Latino","Both sexes","367",155,"236,709"
"Chlamydia","2010","South Carolina","45","All age groups","White","Both sexes","4,187",140.8,"2,973,528"
"Chlamydia","2013","Rhode Island","44","All age groups","Asian","Both sexes","79",232.5,"33,985"
"Chlamydia","2013","Rhode Island","44","All age groups","Black/African American","Both sexes","681",1158.7,"58,775"
"Chlamydia","2013","Rhode Island","44","All age groups","Hispanic/Latino","Both sexes","1,105",770.3,"143,449"
"Chlamydia","2013","Rhode Island","44","All age groups","White","Both sexes","1,613",203.8,"791,472"
"Chlamydia","2005","South Carolina","45","All age groups","Asian","Both sexes","Data not available","Data not available","NA"
"Chlamydia","2005","South Carolina","45","All age groups","Black/African American","Both sexes","Data not available","Data not available","NA"
"Chlamydia","2005","South Carolina","45","All age groups","Hispanic/Latino","Both sexes","Data not available","Data not available","NA"
"Chlamydia","2005","South Carolina","45","All age groups","White","Both sexes","Data not available","Data not available","NA"
"Chlamydia","2007","South Carolina","45","All age groups","Asian","Both sexes","46",86.9,"52,924"
"Chlamydia","2007","South Carolina","45","All age groups","Black/African American","Both sexes","14,133",1131.3,"1,249,246"
"Chlamydia","2007","South Carolina","45","All age groups","Hispanic/Latino","Both sexes","412",233.1,"176,726"
"Chlamydia","2007","South Carolina","45","All age groups","White","Both sexes","4,009",139.3,"2,878,153"
"Chlamydia","2015","South Carolina","45","All age groups","Asian","Both sexes","73",96.6,"75,535"
"Chlamydia","2015","South Carolina","45","All age groups","Black/African American","Both sexes","12,734",958.3,"1,328,846"
"Chlamydia","2015","South Carolina","45","All age groups","Hispanic/Latino","Both sexes","551",205.3,"268,352"
"Chlamydia","2015","South Carolina","45","All age groups","White","Both sexes","5,017",160.5,"3,125,427"
"Chlamydia","2014","South Carolina","45","All age groups","Asian","Both sexes","65",90.2,"72,074"
"Chlamydia","2014","South Carolina","45","All age groups","Black/African American","Both sexes","13,219",1003.3,"1,317,587"
"Chlamydia","2014","South Carolina","45","All age groups","Hispanic/Latino","Both sexes","466",179.3,"259,867"
"Chlamydia","2014","South Carolina","45","All age groups","White","Both sexes","4,629",150,"3,084,993"
"Chlamydia","2004","South Carolina","45","All age groups","Asian","Both sexes","Data not available","Data not available","NA"
"Chlamydia","2004","South Carolina","45","All age groups","Black/African American","Both sexes","Data not available","Data not available","NA"
"Chlamydia","2004","South Carolina","45","All age groups","Hispanic/Latino","Both sexes","Data not available","Data not available","NA"
"Chlamydia","2004","South Carolina","45","All age groups","White","Both sexes","Data not available","Data not available","NA"
"Chlamydia","2008","South Carolina","45","All age groups","Asian","Both sexes","46",82.7,"55,620"
"Chlamydia","2008","South Carolina","45","All age groups","Black/African American","Both sexes","13,635",1077.8,"1,265,071"
"Chlamydia","2008","South Carolina","45","All age groups","Hispanic/Latino","Both sexes","355",184.8,"192,063"
"Chlamydia","2008","South Carolina","45","All age groups","White","Both sexes","3,785",129.5,"2,921,708"
"Chlamydia","2003","South Carolina","45","All age groups","Asian","Both sexes","Data not available","Data not available","NA"
"Chlamydia","2003","South Carolina","45","All age groups","Black/African American","Both sexes","Data not available","Data not available","NA"
"Chlamydia","2003","South Carolina","45","All age groups","Hispanic/Latino","Both sexes","Data not available","Data not available","NA"
"Chlamydia","2003","South Carolina","45","All age groups","White","Both sexes","Data not available","Data not available","NA"
"Chlamydia","2009","South Carolina","45","All age groups","Asian","Both sexes","54",93.2,"57,910"
"Chlamydia","2009","South Carolina","45","All age groups","Black/African American","Both sexes","12,557",985.1,"1,274,635"
"Chlamydia","2009","South Carolina","45","All age groups","Hispanic/Latino","Both sexes","320",157,"203,764"
"Chlamydia","2009","South Carolina","45","All age groups","White","Both sexes","3,805",128.9,"2,952,110"
"Chlamydia","2011","South Carolina","45","All age groups","Asian","Both sexes","57",90.9,"62,728"
"Chlamydia","2011","South Carolina","45","All age groups","Black/African American","Both sexes","13,112",1016.5,"1,289,871"
"Chlamydia","2011","South Carolina","45","All age groups","Hispanic/Latino","Both sexes","510",210.6,"242,213"
"Chlamydia","2011","South Carolina","45","All age groups","White","Both sexes","4,347",145.2,"2,994,006"
"Chlamydia","2012","South Carolina","45","All age groups","Asian","Both sexes","71",108.1,"65,692"
"Chlamydia","2012","South Carolina","45","All age groups","Black/African American","Both sexes","12,323",949,"1,298,554"
"Chlamydia","2012","South Carolina","45","All age groups","Hispanic/Latino","Both sexes","421",170,"247,592"
"Chlamydia","2012","South Carolina","45","All age groups","White","Both sexes","4,312",142.7,"3,022,326"
"Chlamydia","2000","South Carolina","45","All age groups","Asian","Both sexes","Data not available","Data not available","NA"
"Chlamydia","2000","South Carolina","45","All age groups","Black/African American","Both sexes","Data not available","Data not available","NA"
"Chlamydia","2000","South Carolina","45","All age groups","Hispanic/Latino","Both sexes","Data not available","Data not available","NA"
"Chlamydia","2000","South Carolina","45","All age groups","White","Both sexes","Data not available","Data not available","NA"
"Chlamydia","2002","South Carolina","45","All age groups","Asian","Both sexes","Data not available","Data not available","NA"
"Chlamydia","2002","South Carolina","45","All age groups","Black/African American","Both sexes","Data not available","Data not available","NA"
"Chlamydia","2002","South Carolina","45","All age groups","Hispanic/Latino","Both sexes","Data not available","Data not available","NA"
"Chlamydia","2002","South Carolina","45","All age groups","White","Both sexes","Data not available","Data not available","NA"
"Chlamydia","2016","South Carolina","45","All age groups","Asian","Both sexes","93",123.1,"75,535"
"Chlamydia","2016","South Carolina","45","All age groups","Black/African American","Both sexes","14,165",1066,"1,328,846"
"Chlamydia","2016","South Carolina","45","All age groups","Hispanic/Latino","Both sexes","567",211.3,"268,352"
"Chlamydia","2016","South Carolina","45","All age groups","White","Both sexes","5,565",178.1,"3,125,427"
"Chlamydia","2006","South Carolina","45","All age groups","Asian","Both sexes","Data not available","Data not available","NA"
"Chlamydia","2006","South Carolina","45","All age groups","Black/African American","Both sexes","Data not available","Data not available","NA"
"Chlamydia","2006","South Carolina","45","All age groups","Hispanic/Latino","Both sexes","Data not available","Data not available","NA"
"Chlamydia","2006","South Carolina","45","All age groups","White","Both sexes","Data not available","Data not available","NA"
"Chlamydia","2009","South Dakota","46","All age groups","Asian","Both sexes","4",57.9,"6,911"
"Chlamydia","2009","South Dakota","46","All age groups","Black/African American","Both sexes","120",1318.1,"9,104"
"Chlamydia","2009","South Dakota","46","All age groups","Hispanic/Latino","Both sexes","51",211.6,"24,101"
"Chlamydia","2009","South Dakota","46","All age groups","White","Both sexes","1,242",179,"693,886"
"Chlamydia","2013","South Carolina","45","All age groups","Asian","Both sexes","52",76,"68,388"
"Chlamydia","2013","South Carolina","45","All age groups","Black/African American","Both sexes","12,513",957,"1,307,528"
"Chlamydia","2013","South Carolina","45","All age groups","Hispanic/Latino","Both sexes","369",145.9,"252,890"
"Chlamydia","2013","South Carolina","45","All age groups","White","Both sexes","4,334",142.2,"3,048,870"
"Chlamydia","2013","South Dakota","46","All age groups","Asian","Both sexes","21",202.1,"10,391"
"Chlamydia","2013","South Dakota","46","All age groups","Black/African American","Both sexes","148",983.7,"15,045"
"Chlamydia","2013","South Dakota","46","All age groups","Hispanic/Latino","Both sexes","126",425.3,"29,627"
"Chlamydia","2013","South Dakota","46","All age groups","White","Both sexes","1,492",212.4,"702,597"
"Chlamydia","2001","South Dakota","46","All age groups","Asian","Both sexes","Data not available","Data not available","NA"
"Chlamydia","2001","South Dakota","46","All age groups","Black/African American","Both sexes","Data not available","Data not available","NA"
"Chlamydia","2001","South Dakota","46","All age groups","Hispanic/Latino","Both sexes","Data not available","Data not available","NA"
"Chlamydia","2001","South Dakota","46","All age groups","White","Both sexes","Data not available","Data not available","NA"
"Chlamydia","2005","South Dakota","46","All age groups","Asian","Both sexes","Data not available","Data not available","NA"
"Chlamydia","2005","South Dakota","46","All age groups","Black/African American","Both sexes","Data not available","Data not available","NA"
"Chlamydia","2005","South Dakota","46","All age groups","Hispanic/Latino","Both sexes","Data not available","Data not available","NA"
"Chlamydia","2005","South Dakota","46","All age groups","White","Both sexes","Data not available","Data not available","NA"
"Chlamydia","2007","South Dakota","46","All age groups","Asian","Both sexes","11",178.3,"6,168"
"Chlamydia","2007","South Dakota","46","All age groups","Black/African American","Both sexes","64",800.2,"7,998"
"Chlamydia","2007","South Dakota","46","All age groups","Hispanic/Latino","Both sexes","40",189.1,"21,150"
"Chlamydia","2007","South Dakota","46","All age groups","White","Both sexes","1,313",191.6,"685,382"
"Chlamydia","2014","South Dakota","46","All age groups","Asian","Both sexes","20",183.2,"10,920"
"Chlamydia","2014","South Dakota","46","All age groups","Black/African American","Both sexes","179",1198,"14,942"
"Chlamydia","2014","South Dakota","46","All age groups","Hispanic/Latino","Both sexes","149",486.1,"30,655"
"Chlamydia","2014","South Dakota","46","All age groups","White","Both sexes","1,502",212.1,"708,282"
"Chlamydia","2003","South Dakota","46","All age groups","Asian","Both sexes","Data not available","Data not available","NA"
"Chlamydia","2003","South Dakota","46","All age groups","Black/African American","Both sexes","Data not available","Data not available","NA"
"Chlamydia","2003","South Dakota","46","All age groups","Hispanic/Latino","Both sexes","Data not available","Data not available","NA"
"Chlamydia","2003","South Dakota","46","All age groups","White","Both sexes","Data not available","Data not available","NA"
"Chlamydia","2004","South Dakota","46","All age groups","Asian","Both sexes","Data not available","Data not available","NA"
"Chlamydia","2004","South Dakota","46","All age groups","Black/African American","Both sexes","Data not available","Data not available","NA"
"Chlamydia","2004","South Dakota","46","All age groups","Hispanic/Latino","Both sexes","Data not available","Data not available","NA"
"Chlamydia","2004","South Dakota","46","All age groups","White","Both sexes","Data not available","Data not available","NA"
"Chlamydia","2008","South Dakota","46","All age groups","Asian","Both sexes","17",265.7,"6,399"
"Chlamydia","2008","South Dakota","46","All age groups","Black/African American","Both sexes","105",1249.7,"8,402"
"Chlamydia","2008","South Dakota","46","All age groups","Hispanic/Latino","Both sexes","55",243,"22,638"
"Chlamydia","2008","South Dakota","46","All age groups","White","Both sexes","1,438",208.5,"689,848"
"Chlamydia","2015","South Dakota","46","All age groups","Asian","Both sexes","17",147.2,"11,546"
"Chlamydia","2015","South Dakota","46","All age groups","Black/African American","Both sexes","191",1275.6,"14,973"
"Chlamydia","2015","South Dakota","46","All age groups","Hispanic/Latino","Both sexes","125",400.5,"31,214"
"Chlamydia","2015","South Dakota","46","All age groups","White","Both sexes","1,498",210.6,"711,352"
"Chlamydia","2002","South Dakota","46","All age groups","Asian","Both sexes","Data not available","Data not available","NA"
"Chlamydia","2002","South Dakota","46","All age groups","Black/African American","Both sexes","Data not available","Data not available","NA"
"Chlamydia","2002","South Dakota","46","All age groups","Hispanic/Latino","Both sexes","Data not available","Data not available","NA"
"Chlamydia","2002","South Dakota","46","All age groups","White","Both sexes","Data not available","Data not available","NA"
"Chlamydia","2016","South Dakota","46","All age groups","Asian","Both sexes","20",173.2,"11,546"
"Chlamydia","2016","South Dakota","46","All age groups","Black/African American","Both sexes","198",1322.4,"14,973"
"Chlamydia","2016","South Dakota","46","All age groups","Hispanic/Latino","Both sexes","145",464.5,"31,214"
"Chlamydia","2016","South Dakota","46","All age groups","White","Both sexes","1,657",232.9,"711,352"
"Chlamydia","2010","South Dakota","46","All age groups","Asian","Both sexes","11",141.9,"7,753"
"Chlamydia","2010","South Dakota","46","All age groups","Black/African American","Both sexes","105",1019.8,"10,296"
"Chlamydia","2010","South Dakota","46","All age groups","Hispanic/Latino","Both sexes","64",284,"22,537"
"Chlamydia","2010","South Dakota","46","All age groups","White","Both sexes","888",128.5,"691,158"
"Chlamydia","2012","South Dakota","46","All age groups","Asian","Both sexes","15",159.4,"9,408"
"Chlamydia","2012","South Dakota","46","All age groups","Black/African American","Both sexes","149",1084.4,"13,740"
"Chlamydia","2012","South Dakota","46","All age groups","Hispanic/Latino","Both sexes","65",239.5,"27,141"
"Chlamydia","2012","South Dakota","46","All age groups","White","Both sexes","1,446",207.2,"697,823"
"Chlamydia","2000","South Dakota","46","All age groups","Asian","Both sexes","Data not available","Data not available","NA"
"Chlamydia","2000","South Dakota","46","All age groups","Black/African American","Both sexes","Data not available","Data not available","NA"
"Chlamydia","2000","South Dakota","46","All age groups","Hispanic/Latino","Both sexes","Data not available","Data not available","NA"
"Chlamydia","2000","South Dakota","46","All age groups","White","Both sexes","Data not available","Data not available","NA"
"Chlamydia","2011","South Dakota","46","All age groups","Asian","Both sexes","13",153.6,"8,462"
"Chlamydia","2011","South Dakota","46","All age groups","Black/African American","Both sexes","112",980.2,"11,426"
"Chlamydia","2011","South Dakota","46","All age groups","Hispanic/Latino","Both sexes","60",245,"24,492"
"Chlamydia","2011","South Dakota","46","All age groups","White","Both sexes","1,024",147.5,"694,350"
"Chlamydia","2000","Tennessee","47","All age groups","Asian","Both sexes","Data not available","Data not available","NA"
"Chlamydia","2000","Tennessee","47","All age groups","Black/African American","Both sexes","Data not available","Data not available","NA"
"Chlamydia","2000","Tennessee","47","All age groups","Hispanic/Latino","Both sexes","Data not available","Data not available","NA"
"Chlamydia","2000","Tennessee","47","All age groups","White","Both sexes","Data not available","Data not available","NA"
"Chlamydia","2006","South Dakota","46","All age groups","Asian","Both sexes","Data not available","Data not available","NA"
"Chlamydia","2006","South Dakota","46","All age groups","Black/African American","Both sexes","Data not available","Data not available","NA"
"Chlamydia","2006","South Dakota","46","All age groups","Hispanic/Latino","Both sexes","Data not available","Data not available","NA"
"Chlamydia","2006","South Dakota","46","All age groups","White","Both sexes","Data not available","Data not available","NA"
"Chlamydia","2002","Tennessee","47","All age groups","Asian","Both sexes","Data not available","Data not available","NA"
"Chlamydia","2002","Tennessee","47","All age groups","Black/African American","Both sexes","Data not available","Data not available","NA"
"Chlamydia","2002","Tennessee","47","All age groups","Hispanic/Latino","Both sexes","Data not available","Data not available","NA"
"Chlamydia","2002","Tennessee","47","All age groups","White","Both sexes","Data not available","Data not available","NA"
"Chlamydia","2012","Tennessee","47","All age groups","Asian","Both sexes","151",149.3,"101,164"
"Chlamydia","2012","Tennessee","47","All age groups","Black/African American","Both sexes","17,851",1653.9,"1,079,360"
"Chlamydia","2012","Tennessee","47","All age groups","Hispanic/Latino","Both sexes","1,105",354.2,"311,968"
"Chlamydia","2012","Tennessee","47","All age groups","White","Both sexes","12,278",253.3,"4,847,897"
"Chlamydia","2007","Tennessee","47","All age groups","Asian","Both sexes","Data not available","Data not available","NA"
"Chlamydia","2007","Tennessee","47","All age groups","Black/African American","Both sexes","Data not available","Data not available","NA"
"Chlamydia","2007","Tennessee","47","All age groups","Hispanic/Latino","Both sexes","Data not available","Data not available","NA"
"Chlamydia","2007","Tennessee","47","All age groups","White","Both sexes","Data not available","Data not available","NA"
"Chlamydia","2014","Tennessee","47","All age groups","Asian","Both sexes","141",128.9,"109,351"
"Chlamydia","2014","Tennessee","47","All age groups","Black/African American","Both sexes","16,264",1480.1,"1,098,860"
"Chlamydia","2014","Tennessee","47","All age groups","Hispanic/Latino","Both sexes","1,224",371.1,"329,855"
"Chlamydia","2001","Tennessee","47","All age groups","Asian","Both sexes","Data not available","Data not available","NA"
"Chlamydia","2001","Tennessee","47","All age groups","Black/African American","Both sexes","Data not available","Data not available","NA"
"Chlamydia","2001","Tennessee","47","All age groups","Hispanic/Latino","Both sexes","Data not available","Data not available","NA"
"Chlamydia","2001","Tennessee","47","All age groups","White","Both sexes","Data not available","Data not available","NA"
"Chlamydia","2005","Tennessee","47","All age groups","Asian","Both sexes","Data not available","Data not available","NA"
"Chlamydia","2005","Tennessee","47","All age groups","Black/African American","Both sexes","Data not available","Data not available","NA"
"Chlamydia","2005","Tennessee","47","All age groups","Hispanic/Latino","Both sexes","Data not available","Data not available","NA"
"Chlamydia","2005","Tennessee","47","All age groups","White","Both sexes","Data not available","Data not available","NA"
"Chlamydia","2014","Tennessee","47","All age groups","White","Both sexes","12,315",252,"4,886,127"
"Chlamydia","2008","Tennessee","47","All age groups","Asian","Both sexes","69",83.6,"82,539"
"Chlamydia","2008","Tennessee","47","All age groups","Black/African American","Both sexes","16,021",1546.9,"1,035,680"
"Chlamydia","2008","Tennessee","47","All age groups","Hispanic/Latino","Both sexes","1,112",450.4,"246,905"
"Chlamydia","2008","Tennessee","47","All age groups","White","Both sexes","7,844",163.9,"4,787,036"
"Chlamydia","2015","Tennessee","47","All age groups","Asian","Both sexes","128",112.5,"113,818"
"Chlamydia","2015","Tennessee","47","All age groups","Black/African American","Both sexes","16,164",1457.2,"1,109,284"
"Chlamydia","2015","Tennessee","47","All age groups","Hispanic/Latino","Both sexes","1,274",374.1,"340,508"
"Chlamydia","2015","Tennessee","47","All age groups","White","Both sexes","12,965",264.1,"4,909,189"
"Chlamydia","2003","Tennessee","47","All age groups","Asian","Both sexes","Data not available","Data not available","NA"
"Chlamydia","2003","Tennessee","47","All age groups","Black/African American","Both sexes","Data not available","Data not available","NA"
"Chlamydia","2003","Tennessee","47","All age groups","Hispanic/Latino","Both sexes","Data not available","Data not available","NA"
"Chlamydia","2003","Tennessee","47","All age groups","White","Both sexes","Data not available","Data not available","NA"
"Chlamydia","2004","Tennessee","47","All age groups","Asian","Both sexes","Data not available","Data not available","NA"
"Chlamydia","2004","Tennessee","47","All age groups","Black/African American","Both sexes","Data not available","Data not available","NA"
"Chlamydia","2004","Tennessee","47","All age groups","Hispanic/Latino","Both sexes","Data not available","Data not available","NA"
"Chlamydia","2004","Tennessee","47","All age groups","White","Both sexes","Data not available","Data not available","NA"
"Chlamydia","2013","Tennessee","47","All age groups","Asian","Both sexes","154",146.8,"104,909"
"Chlamydia","2013","Tennessee","47","All age groups","Black/African American","Both sexes","16,387",1505.4,"1,088,563"
"Chlamydia","2013","Tennessee","47","All age groups","Hispanic/Latino","Both sexes","1,010",316,"319,572"
"Chlamydia","2013","Tennessee","47","All age groups","White","Both sexes","11,905",244.8,"4,863,823"
"Chlamydia","2010","Tennessee","47","All age groups","Asian","Both sexes","86",93.1,"92,393"
"Chlamydia","2010","Tennessee","47","All age groups","Black/African American","Both sexes","16,878",1600.8,"1,054,337"
"Chlamydia","2010","Tennessee","47","All age groups","Hispanic/Latino","Both sexes","891",305.6,"291,513"
"Chlamydia","2010","Tennessee","47","All age groups","White","Both sexes","9,362",194.6,"4,811,649"
"Chlamydia","2016","Tennessee","47","All age groups","Asian","Both sexes","164",144.1,"113,818"
"Chlamydia","2016","Tennessee","47","All age groups","Black/African American","Both sexes","16,359",1474.7,"1,109,284"
"Chlamydia","2016","Tennessee","47","All age groups","Hispanic/Latino","Both sexes","1,378",404.7,"340,508"
"Chlamydia","2016","Tennessee","47","All age groups","White","Both sexes","13,599",277,"4,909,189"
"Chlamydia","2006","Tennessee","47","All age groups","Asian","Both sexes","Data not available","Data not available","NA"
"Chlamydia","2006","Tennessee","47","All age groups","Black/African American","Both sexes","Data not available","Data not available","NA"
"Chlamydia","2006","Tennessee","47","All age groups","Hispanic/Latino","Both sexes","Data not available","Data not available","NA"
"Chlamydia","2006","Tennessee","47","All age groups","White","Both sexes","Data not available","Data not available","NA"
"Chlamydia","2009","Tennessee","47","All age groups","Asian","Both sexes","106",124.3,"85,244"
"Chlamydia","2009","Tennessee","47","All age groups","Black/African American","Both sexes","17,875",1708.7,"1,046,124"
"Chlamydia","2009","Tennessee","47","All age groups","Hispanic/Latino","Both sexes","1,081",413.7,"261,329"
"Chlamydia","2009","Tennessee","47","All age groups","White","Both sexes","9,617",200,"4,808,128"
